Lemma,Classes
"['iran', 'intervened', 'iraq', 'egypt', 'uae', 'carried', 'airstrikes', 'libya', 'saudi', 'entered', 'yemen', 'turkey', 'finally', 'intervene', 'syria', 'httpajeioqpdshttptribalzeaaaid']",0
"['top', 'military', 'national', 'security', 'adviser', 'urging', 'president', 'donald', 'j', 'trump', 'recent', 'day', 'go', 'plan', 'rapid', 'immediate', 'withdrawal', 'syria']",0
"['france', 'accused', 'syria', 'ally', 'using', 'political', 'uncertainty', 'u', 'launch', 'total', 'war', 'oppositionheld', 'area', 'country', 'called', 'new', 'sanction', 'bashar', 'alassads', 'government', 'use', 'chemical', 'weapon']",0
"['story', 'supposed', 'hear', 'see', 'life', 'syrian', 'rebel', 'cameraman', 'yasser', 'aljumaili', 'paid', 'ultimate', 'price', 'released', 'unseen', 'footage', 'syrian', 'rebel', 'syria', 'last', 'assignment', 'httpajeio33g2httpwwwaljazeeracomprogrammesspecialseries2014122014121105418507630html']",0
"['least', '32', 'isil', 'fighter', 'killed', 'apparent', 'usled', 'coalition', 'air', 'strike', 'raqqa', 'httpajeiojtaahttpwwwaljazeeracomnews201512ledstrikeskilldozensisilfighterssyria151206191029378html']",0
"['former', 'vice', 'president', 'joe', 'biden', 'president', 'trump', 'decision', 'withdraw', 'u', 'troop', 'northern', 'syria', 'shameful', 'thing', 'president', 'done', 'modern', 'history', 'term', 'foreign', 'policy', 'shameful', 'shameful', 'man', 'done', 'demdebate', 'httpscnnit2mgsopshttpswwwcnncompoliticslivenewsdemocraticdebateoctober2019indexhtmlutmmediumsocialutmsourcefbcnnutmcontent20191016t034046']",0
"['army', 'unit', 'defeated', 'remaining', 'remnant', 'isil', 'terrorist', 'organisation', 'thermal', 'power', 'station', 'surrounding', 'area', '30km', 'east', 'aleppo', 'sana', 'reported']",0
"['putin', 'conduct', 'thorough', 'investigation', 'reason', 'everything', 'support', 'victim', 'family']",0
"['syrian', 'retirement', 'home', 'care', 'elderly', 'left', 'behind', 'war']",0
"['ability', 'fly', 'manned', 'bombing', 'raid', 'incirlik', 'major', 'base', 'used', 'u', 'turkish', 'force', 'target', 'nearby', 'syria', 'could', 'big', 'advantage', 'flight', 'fly', 'mainly', 'gulf', 'httpajeior7q3httpwwwaljazeeracomnews201507usalaunchairstrikesisilturkeybasesyria150723220312790html']",0
"['think', 'envisioning', 'combat', 'operation', 'probably', 'would', 'contemplating', '50', 'troop', 'ground']",0
"['development', 'another', 'embarrassing', 'setback', 'u', 'effort', 'train', 'equip', 'syrian', 'fighter', 'take', 'isil', 'syria', 'httpajeio9dnfhttpwwwaljazeeracomnews201509trainedsyriafightersgaveequipmentnusrafront150926011820488html']",0
"['death', 'toll', 'syria', 'civil', 'war', 'today', 'around', '400000', 'assads', 'past', 'rhetoric', 'change', 'people', 'take', 'pall', 'cruel', 'irony']",0
"['live', 'uk', 'prime', 'minister', 'theresa', 'may', 'making', 'statement', 'decision', 'join', 'usled', 'air', 'strike', 'syrian', 'government', 'via', 'bbc', 'politics']",0
"['breaking', 'news', 'saudi', 'arabia', 'called', 'sunday', 'international', 'action', 'syria', 'httponcnncomqzyzdc']",0
"['clear', 'syrian', 'regime', 'uninterrupted', 'shelling', 'air', 'strike', 'amount', 'war', 'crime', 'crime', 'humanity', 'httpajeio8plchttpwwwaljazeeracomnews201604syriacivilwarqatarseeksaleppoonslaught160430212401583html']",0
"['spilling', 'pure', 'blood', 'go', 'unanswered', 'httpajeiouecuhttpwwwaljazeeracomnews201706iranfiresmissilesisilpositionseasternsyria170618193251349html']",0
"['batch', '75', 'rebel', 'newly', 'trained', 'u', 'coalition', 'force', 'turkey', 'fight', 'islamic', 'state', 'iraq', 'levant', 'isil', 'group', 'entered', 'northern', 'syria', 'according', 'monitoring', 'group']",0
"['detail', 'emerging', 'several', 'team', 'armed', 'men', 'staged', 'series', 'coordinated', 'parisattacks', 'left', 'least', '129', 'dead', 'hundred', 'injured', 'worst', 'attack', 'france', 'since', 'world', 'war', 'ii']",0
"['since', 'jarablus', 'headed', 'west', 'managed', 'take', '17', 'village', 'isil']",0
"['breaking', 'syrian', 'government', 'force', 'enter', 'kurdishheld', 'manbij', 'city', 'plea', 'call', 'kurdish', 'fighter', 'fearing', 'turkish', 'offensive']",0
"['clearly', 'assad', 'regime', 'get', 'message', 'last', 'year', 'time', 'ally', 'struck', 'harder', 'together', 'sent', 'clear', 'message', 'assad', 'murderous', 'lieutenant', 'perpetrate', 'another', 'chemical', 'weapon', 'attack', 'held', 'accountableâ', 'u', 'defense', 'secretary', 'james', 'mattis', 'said', 'briefing', 'strike', 'syria']",0
"['mr', 'trump', 'please', 'stop', 'stop', 'shelling', 'stop', 'killing', 'innocent', 'peopleâ', 'rania', 'kisar', 'say', 'emotional', 'video']",0
"['turkey', 'president', 'recep', 'tayyip', 'erdogan', 'wednesday', 'threatened', 'launch', 'operation', 'syria', 'idlib', 'region', 'end', 'month', 'damascus', 'fails', 'withdraw', 'behind', 'turkish', 'military', 'position']",0
"['feel', 'real', 'sense', 'shame', 'behalf', 'international', 'community', 'havent', 'done', 'nearly', 'enough', 'solve', 'crisis', 'syria', 'un', 'outgoing', 'humanitarian', 'chief', 'valerie', 'amos', 'amos', 'sat', 'talk', 'al', 'jazeera', 'discus', 'among', 'thing', 'frustration', 'un', 'security', 'council', 'division', 'syria', 'watch', 'full', 'interview', 'httpajeioc7drhttpwwwaljazeeracomprogrammestalktojazeera201506valerieamosfeelsenseshame150609140328913html']",0
"['â', 'œrepublicans', 'done', 'everything', 'close', 'eye', 'obvious', 'problem', 'president', 'yet', 'timeâ', 'say', 'cnns', 'chris', 'cuomo', 'gop', 'resistance', 'president', 'trumpâ', 'announced', 'plan', 'pull', 'u', 'troop', 'region', 'around', 'syria', 'httpscnnit2vm39wohttpswwwcnncom20191007politicswhitehouseturkeysyriaintlhnkindexhtmlutmmediumsocialutmsourcefbcnnutmcontent20191008t081117']",0
"['u', 'ambassador', 'un', 'samantha', 'power', 'said', 'council', 'member', 'became', 'emotional', 'watching', 'video', 'doctor', 'struggling', 'save', 'child', 'vomiting', 'choking', 'dry', 'eye', 'room', 'didnt', 'see', 'httpajeiolbj6httpwwwaljazeeracomnews201504syriasecuritycouncilchemicalweapons150416185717673html']",0
"['turkish', 'president', 'erdogan', 'say', 'syria', 'offensive', 'clear', 'kurdish', 'ypg', 'manbij', 'iraqi', 'border', 'latest', 'update', 'turkey', 'military', 'operation', 'syria', 'httpsajeioy7zy5httpswwwaljazeeracomnews20191017turkeysmilitaryoperationinsyriaallthelatestupdates6']",0
"['fear', 'compete', 'collapse', 'state', 'structure', 'syria', 'could', 'one', 'reason', 'russia', 'talking', 'way', 'could', 'also', 'willingness', 'show', 'russia', 'important', 'substantial', 'player', 'mogherini', 'said']",0
"['battle', 'syria', 'sky', 'explained', 'httpbbcin1qiss5ghttpwwwbbccouknewsworldmiddleeast34462868']",0
"['bigger', 'picture', 'development', 'troubling', 'theyre', 'indicator', 'trump', 'desire', 'get', 'closer', 'putin']",0
"['incident', 'closely', 'followed', 'sunday', 'u', 'downing', 'piloted', 'syrian', 'army', 'jet', 'southern', 'raqqa', 'countryside', 'dropped', 'bomb', 'near', 'usbacked', 'force']",0
"['possible', 'isil', 'regroup', 'return', 'later', 'date']",0
"['isil', 'killed', '120', 'member', 'foreign', 'fighter', 'trying', 'return', 'home', 'httpajeioft5uhttptribalmcys5nw']",0
"['data', 'showed', 'air', 'force', 'borne', 'twothirds', 'total', 'spending', '18bn', 'daily', 'combat', 'reconnaissance', 'flight', 'cost', '5m', 'day']",0
"['syriankurdish', 'force', 'continued', 'major', 'offensive', 'northern', 'syria', 'islamic', 'state', 'iraq', 'levant', 'isil', 'cutting', 'one', 'supply', 'line', 'iraq', 'fear', 'mounted', 'dozen', 'christian', 'abducted', 'isil', 'area', 'httpajeiogvsxhttptribalwkscbjw']",0
"['u', 'secretary', 'defense', 'mark', 'esper', 'responds', 'criticism', 'say', 'u', 'greenlight', 'turkey', 'offensive']",0
"['â', 'œhelp', 'usâ', 'begs', 'doctor', 'hospital', 'thatâ', 'bombed', 'multiple', 'time', 'â', 'œweâ', 'human', 'beingsâ', 'idlib', 'last', 'rebel', 'stronghold', 'syria', 'hospital', 'market', 'school', 'systematically', 'targeted', 'cnnâ', 'arwa', 'damon', 'take', 'u', 'inside', 'besieged', 'city', 'meet', 'child', 'mother', 'farmer', 'others', 'struggling', 'stay', 'alive']",0
"['twentysix', 'passenger', 'six', 'crew', 'member', 'aircraft', 'went', 'russia', 'hmeymim', 'airbase', 'latakia', 'province']",0
"['russia', 'partnering', 'syrian', 'regime', 'carry', 'war', 'crime', 'httpajeiouvcehttpwwwaljazeeracomnews201609jetspoundaleppodiscussessyriaescalation160925165014461html']",0
"['growing', 'number', 'refugee', 'country', 'syria', 'iraq', 'afghanistan', 'stranded', 'tent', 'around', 'camp', 'fire', 'winter', 'approaching']",0
"['turkish', 'president', 'threatens', 'launch', 'air', 'ground', 'operation', 'targeting', 'sdf', 'viewed', 'terrorist', 'ankara']",0
"['third', 'refugee', 'arriving', 'germany', 'claim', 'syria', 'actually', 'country', 'spokesman', 'german', 'interior', 'ministry', 'said', 'thirty', 'percent', 'asylumseekers', 'claim', 'syrian', 'syrian', 'according', 'estimate', 'tobias', 'plate', 'said', 'government', 'news', 'conference', 'friday', 'adding', 'however', 'precise', 'statistic', 'yet', 'available', 'httpajeiover2httpwwwaljazeeracomnews201509germany30pctrefugeesfalselyclaimsyrian150925103349856html']",0
"['witnessing', 'today', 'regime', 'aggressive', 'push', 'wrestle', 'aleppo', 'away', 'rebel', 'group', 'impose', 'new', 'reality', 'syrian', 'conflict', 'shift', 'regional', 'international', 'calculation', 'regimeâ', 'favour']",0
"['syria', 'kweires', 'air', 'base', 'besieged', 'isil', 'since', '2013', 'recaptured', 'government', 'force', 'according', 'syria', 'state', 'medium', 'httpajeiowxlchttpwwwaljazeeracomnews201511isilsiegealeppoairbasebrokensyrianforces151110153254134html']",0
"['dozen', 'civilian', 'killed', 'wounded', 'air', 'strike', 'usled', 'coalition', 'syria', 'httpajeiopda5httpwwwaljazeeracomnews201607syriawarciviliansdierussiaplanfalters160729052348064html']",0
"['moscow', 'belief', 'assad', 'remain', 'part', 'political', 'process', 'others', 'think', 'syrian', 'leader', 'removed', 'power', 'order', 'war', 'end', 'saudi', 'arabia', 'u', 'turkey', 'see', 'assad', 'obstacle', 'peace', 'al', 'jazeeras', 'barnaby', 'phillips', 'said']",0
"['shouldnt', 'partner', 'gas', 'killing', 'animal', 'kill', 'people', 'donald', 'trump', 'warns', 'russia', 'get', 'ready', 'u', 'missile', 'attack', 'syria']",0
"['syria', 'turning', 'worst', 'possible', 'thing', 'state', 'syrian', 'doctor', 'working', 'front', 'line', 'detail', 'personal', 'human', 'toll', 'country', 'nineyear', 'war']",0
"['rep', 'jamie', 'raskin', 'say', 'belief', 'trump', 'syria', 'decision', 'may', 'shaken', 'loose', 'republican', 'blind', 'support', 'president', 'trump', 'republican', 'denounce', 'trump', 'ruthlessly', 'betraying', 'kurd', 'certainly', 'denounce', 'president', 'ruthlessly', 'betraying', 'american', 'said']",0
"['turkish', 'military', 'go', '30km', 'inside', 'syria', 'evacuates', 'soldier', 'remains', 'ancestral', 'tomb', 'founder', 'ottoman', 'empire', 'httpajeiozmpvhttptribale10mwtm']",0
"['russian', 'president', 'vladimir', 'putin', 'compare', 'u', 'strike', 'syria', 'second', 'iraq', 'war', 'httpcnnit2p1lc3dhttpwwwcnncom20170411politicsrextillersonputinrussiag7indexhtmlsrfbcnn041117rextillersonputinrussiag70155pmvodtopvideolinkid36401536']",0
"['syrian', 'people', 'must', 'decide', 'fate', 'nobody', 'outside', 'syria', 'border', 'choose', 'syrian', 'people']",0
"['intense', 'assault', 'targeted', 'element', 'sent', 'reinforcement', 'region', 'aim', 'prevent', 'clash', 'idlib', 'ensure', 'border', 'security', 'stop', 'migration', 'human', 'tragedy', 'turkey', 'defence', 'ministry', 'said']",0
"['flight', 'en', 'route', 'tehran', 'damascus', 'narrowly', 'escaped', 'lethal', 'zone', 'artillery', 'fire', 'syrian', 'air', 'defence', 'force', 'trying', 'repulse', 'israeli', 'attack']",0
"['turkish', 'president', 'say', 'french', 'president', 'emmanuel', 'macron', 'meeting', 'kurdish', 'group', 'paris', 'expression', 'hostility']",0
"['u', 'strike', 'syria']",0
"['breaking', '20', 'rocket', 'fired', 'overnight', 'israel', 'syria', 'intercepted', 'aerial', 'defense', 'system', 'according', 'israel', 'defense', 'force', 'spokesman', 'israel', 'belief', 'rocket', 'fired', 'iranian', 'alquds', 'force', 'syria']",0
"['airstrikes', 'ground', 'operation', 'killed', '550', 'civilian', 'last', 'eight', 'day']",0
"['russia', 'blocked', 'seven', 'un', 'resolution', 'regarding', 'syria', 'since', 'start', 'civil', 'war', '2011', 'httpajeio6mqphttpwwwaljazeeracomnews201702russiachinavetoresolutionsyriasanctions170228170547908html']",0
"['ahrar', 'alsham', 'group', 'said', 'twitter', 'rebel', 'seized', 'control', 'ramosa', 'southwestern', 'edge', 'city', 'thereby', 'opened', 'route', 'aleppo']",0
"['million', 'civilian', 'risk', 'latest', 'front', 'line', 'syria', 'war', 'httpbbcin2d0ferdhttpwwwbbccouknewsavworldmiddleeast43293232afrinwhatisgoingoninsyriasotherbattleocidsocialflowfacebooknsmchannelsocialnscampaignbbcnewsnssourcefacebook']",0
"['russia', 'accuses', 'u', 'encouraging', 'terrorist', 'syria', 'u', 'say', 'prepared']",0
"['iraqi', 'investigation', 'strike', 'killed', 'soleimani', 'iraqi', 'commander', 'abu', 'mahdi', 'almuhandis', 'started', 'minute', 'u', 'strike', 'two', 'iraqi', 'security', 'official', 'told', 'reuters', 'exclusive', 'interview']",0
"['syria', 'war', 'seven', 'year', 'watch', 'visual', 'explainer', 'fighting', 'theyre', 'fighting']",0
"['onemonthold', 'conjoined', 'twin', 'evacuated', 'rebelheld', 'suburb', 'syria', 'capital', 'damascus', 'died', 'awaiting', 'transfer', 'abroad']",0
"['whats', 'like', 'syrian', 'sixyearolds', 'sixth', 'year', 'war', 'rouaas', 'story']",0
"['whats', 'going', 'syria', 'miniworld', 'war', 'people', 'aleppo']",0
"['breaking', 'news', 'blood', 'hair', 'sample', 'eastern', 'damascus', 'syria', 'tested', 'positive', 'signature', 'sarin', 'gas', 'secretary', 'state', 'john', 'kerry', 'told', 'cnn', 'today', 'httponcnncomqzyzdc']",0
"['easter', 'message', 'pope', 'francis', 'condemned', 'saturday', 'blast', 'aleppo', 'killed', '100', 'people', 'mostly', 'evacuee']",0
"['human', 'right', 'watch', 'echoed', 'accusation', 'syrian', 'activist', 'russia', 'behind', 'use', 'new', 'advanced', 'cluster', 'munition', 'syria', 'dropping', 'warplane', 'supplying', 'assad', 'government']",0
"['hour', 'un', 'security', 'council', 'voted', 'favor', '30day', 'ceasefire', 'syria', 'government', 'force', 'launch', 'ground', 'air', 'offensive', 'eastern', 'ghouta']",0
"['one', 'died', 'gunfire', 'past', '15', 'hour']",0
"['russia', 'run', 'circle', 'around', 'everyone', 'john', 'bell']",0
"['politics', 'complicated', 'seeing', 'different', 'player', 'trying', 'carve', 'different', 'part', 'syria', 'expanding', 'sphere', 'influence']",0
"['recurring', 'israeli', 'attack', 'syria', 'succeed', 'protecting', 'terrorist', 'organisation', 'israel', 'partner', 'proxy', 'httpajeio6eb2vhttpwwwaljazeeracomnews201801syrianarmyisraellaunchesairstrikesdamascus180109180730411html']",0
"['un', 'security', 'council', 'unanimously', 'back', '30day', 'humanitarian', 'ceasefire', 'syria', 'allow', 'aid', 'delivery', 'medical', 'evacuation']",0
"['three', 'possible', 'scenario', 'would', 'compel', 'tehran', 'finally', 'abandon', 'assad', 'ahmed', 'alburai']",0
"['2013', 'republican', 'support', 'obamas', 'request', 'permission', 'launch', 'air', 'strike', 'assad', 'regime']",0
"['allowing', 'turkey', 'attack', 'kurd', 'syria', 'trump', 'made', 'israel', 'question', 'u', 'reliability', 'ally', 'â', 'writes', 'adnan', 'abu', 'amer', 'ajopinion']",0
"['execution', 'carried', 'accusation', 'sorcery', 'sodomy', 'adultery', 'banditry', 'joining', 'cooperating', 'rival', 'rebel', 'group', 'cooperating', 'usled', 'coalition', 'fighting', 'isil', 'cooperating', 'president', 'bashar', 'alassads', 'regime', 'force', 'insulting', 'god', 'syrian', 'observatory', 'human', 'right', 'reported', 'observatory', 'said', 'saturday', 'execution', 'mostly', 'beheading', 'took', 'place', 'july', '29', 'august', '29']",0
"['u', 'locked', 'loaded', 'syrian', 'regime', 'us', 'chemical', 'weapon', 'un', 'ambassador', 'nikki', 'haley', 'say', 'president', 'trump', 'told', 'haley', 'defended', 'usled', 'strike', 'syria', 'emergency', 'united', 'nation', 'security', 'council', 'meeting', 'russia', 'condemned', 'military', 'action']",0
"['syrian', 'government', 'denied', 'claim', 'dropped', 'barrel', 'chemical', 'weapon']",0
"['family', 'killed', 'torture', 'forced', 'sign', 'statement', 'loved', 'one', 'killed', 'rebel', 'group', 'httpajeio4mbrhttptribalbwzzbjw']",0
"['russian', 'air', 'strike', 'syria', 'deir', 'az', 'zor', 'killed', 'least', '40', 'isil', 'fighter', 'including', 'several', 'group', 'top', 'commander', 'moscow', 'defence', 'ministry', 'said', 'statement', 'posted', 'facebook', 'friday', 'defence', 'ministry', 'said', 'group', 'leader', 'deir', 'az', 'zor', 'minister', 'war', 'among', 'killed', 'strike']",0
"['see', 'city', 'war', 'zone', 'child', 'aleppo', 'home', 'theyve', 'ever', 'known', 'get', 'latest', 'syria']",0
"['fighter', 'isil', 'reentered', 'syria', 'ancient', 'city', 'palmyra', 'driven', 'nine', 'month', 'ago']",0
"['raid', 'come', 'day', 'u', 'official', 'including', 'retired', 'general', 'john', 'allen', 'held', 'talk', 'ankara', 'joint', 'effort', 'fight', 'isil']",0
"['syrian', 'observatory', 'human', 'right', 'britainbased', 'monitoring', 'group', 'source', 'inside', 'country', 'said', 'following', 'gain', 'homs', 'province', 'centre', 'country', 'aleppo', 'province', 'north', 'isil', 'controlled', 'half', 'country', 'land', 'area']",0
"['aggression', 'syria', 'oversteps', 'red', 'line']",0
"['shelling', 'focused', 'underground', 'shelter', 'mosque', 'place', 'people', 'tried', 'hide', 'due', 'constant', 'bombardment']",0
"['turkey', 'called', 'united', 'state', 'withdraw', 'military', 'personnel', 'northern', 'syria', 'manbij', 'region', 'announcing', 'ankara', 'plan', 'push', 'syrian', 'kurdish', 'fighter', 'area']",0
"['nineyearold', 'girl', 'becomes', 'youtube', 'hit', 'big', 'deal', 'yes', 'girl', 'wartorn', 'aleppo', 'northwestern', 'syria', 'httpbbcin1f3hbeu']",0
